5/9/2015,15:09,FranmerMS,"@thesqlgrrrl bon, bah on est bien parti pour faire encore un truc bien débile 😃"
5/9/2015,15:10,thesqlgrrrl,@FranmerMS sky/cloud is the limit...😁
5/9/2015,14:40,FranmerMS,Stéphane dit que c'est top le bigdata temps réel dans Powerbi. 😃 #sqlsatparis #powerbi
5/9/2015,14:37,FranmerMS,Demo bigdata temps réel VIP pour Stéphane. #sqlsatparis #Microsoft #powerbi
5/9/2015,14:31,FranmerMS,@thesqlgrrrl c'est au chaud pour les techdays 2016 😃
5/9/2015,14:50,thesqlgrrrl,@FranmerMS une analyse en temps réel des sentiments sur la saveur de nos sucettes !!!
5/9/2015,14:27,FranmerMS,RT @thesqlgrrrl: @FranmerMS toujours dans le nuage mais où sont les sucettes et la canotier ? #sqlsatParis http://t.co/6Bgoc7UJuO
5/9/2015,14:15,pgeiger,Retweeted Isabelle  (@thesqlgrrrl):  @FranmerMS toujours dans le nuage mais où sont les sucettes et la canotier ?... http://t.co/xDxvQX33Mh
5/9/2015,14:14,pgeiger,Retweeted Isabelle  (@thesqlgrrrl):  @FranmerMS sentimental analytics #sqlsatParis
5/9/2015,14:03,pgeiger,Retweeted Franck Mercier (@FranmerMS):  Demo temps réel au #sqlsatparis. Bigdata Microsoft
5/9/2015,14:03,thesqlgrrrl,@FranmerMS sentimental analytics #sqlsatParis
5/9/2015,14:02,FranmerMS,Demo temps réel au #sqlsatparis. Bigdata Microsoft
5/9/2015,13:15,thesqlgrrrl,@FranmerMS toujours dans le nuage mais où sont les sucettes et la canotier ? #sqlsatParis http://t.co/6Bgoc7UJuO
5/9/2015,13:04,pgeiger,Retweeted Franck Mercier (@FranmerMS):  BI on premier avec @SaugetCh au #sqlsatparis
5/9/2015,13:04,pgeiger,Retweeted Franck Mercier (@FranmerMS):  @SaugetCh les robots font dodo 󾌰 #sqlsatparis
5/9/2015,10:25,FranmerMS,@SaugetCh les robots font dodo 😃 #sqlsatparis
5/9/2015,10:22,FranmerMS,BI on premier avec @SaugetCh au #sqlsatparis
4/9/2015,15:51,FranmerMS,"Yep, reste plus qu'à faire les slides :) ! https://t.co/3NmhiMRE8l"
4/9/2015,10:29,FranmerMS,"c'est bon, ma démo BigData temps réel fonctionne :) #sqlsatparis"
4/9/2015,11:20,dj_uber,@FranmerMS c'est important de s'y prendre en avance :)
5/9/2015,8:00,AlexisNotine,"“@FranmerMS: c'est bon, ma démo BigData temps réel fonctionne :) #sqlsatparis” on sera pas venu pour rien :)"
4/9/2015,10:28,FranmerMS,Test de ma demo temps réel Microsoft Insight BigData pour le #sqlsatparis de demain :)
3/9/2015,10:03,pgeiger,Retweeted Franck Mercier (@FranmerMS):  What’s New in Microsoft SQL Server Analysis Services Tabular models in... http://t.co/amoM0UViZ9
3/9/2015,6:27,FranmerMS,What’s New in Microsoft SQL Server Analysis Services Tabular models in SQL Server 2016 CTP 2.3 - http://t.co/jwgySpqlxT
2/9/2015,16:15,FranmerMS,Logging On To Azure ML With Your Work Or School Account - Machine Learning - Site Home - TechNet Blogs http://t.co/aDrb87v7wu
2/9/2015,6:13,Technet_France,Datazen Enterprise dans une machine virtuelle #Azure par @FranmerMS http://t.co/PQgWU1eSaU #VM http://t.co/VuhUwGaQHL
